"id","period","userperiod","round","instructions","byear","gender","race","ideo1","ideo2","ideo3","ideo4","ideo5","ideo6","ideo7","ideo8","ideo9","ideo10","sp","ideo_test","noise","ideology","ideology.noise","mg","group","group_id","prop1","prop2","prop3","offer","vote","vote_result","pd1.1","pd1.2","pd1.3","offer_pd1","pd2.1","pd2.2","pd2.3","offer_pd2","earnings","payment","pay_period","select_period","select_earn","payoffdictator","final_earnings","demand","comment","session","treatment","treat_inst","uni","type_student","startyear","degree","nationality","expts","t_expts","moveon","IP","client","seat"
4,40,9,4,NA,"1996","female","white","-1","-2","0","-2","-1","2","0","-1","1","0",7,"2",-0.345420771138743,7,6.65457922886126,1,1.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2.9,NA,7.9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Business Management with Modern Languages","Lithuania","1","1",NA,"155.245.28.18","cl-12",NA
6,40,9,4,NA,"1992","female","white","-2","-1","1","0","-1","2","1","1","-1","0",8,"2",0.61574043892324,8,8.61574043892324,1,1.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MSc. Cardiac Rehabilitation","Canada","1","3",NA,"155.245.28.41","cl-1",NA
7,40,9,4,NA,"1992","female","white","-2","-2","1","1","1","2","2","0","2","2",6,"2",-0.265283547155559,6,5.73471645284444,1,1.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Bsc Psychology","Norway","1","10",NA,"155.245.28.8","cl-2",NA
3,40,9,4,NA,"1991","female","white","1","-2","1","-1","-1","2","1","1","-1","0",2,"2",0.133822624059394,2,2.13382262405939,2,2.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MA Translation, Interpreting and Subtitling","Italy","1","5",NA,"155.245.28.11","cl-5",NA
10,40,9,4,NA,"1994","female","white","-2","-1","0","0","-1","2","2","0","0","0",3,"2",-0.542193717695773,3,2.45780628230423,2,2.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Mathematics with secondary teaching","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
11,40,9,4,NA,"1995","female","black","0","-2","-2","0","-1","0","2","1","0","-1",6,"2",-0.0238770357798785,6,5.97612296422012,2,2.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,7,NA,12,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Biological Sciences","United Kingdom","0","0",NA,"155.245.28.15","cl-9",NA
2,40,9,4,NA,"1996","male","white","1","-2","0","-1","-2","2","2","-2","2","-1",2,"2",0.515709107462317,2,2.51570910746232,2,2.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA,"Sport and Exercise Science ","United Kingdom","1","3",NA,"155.245.28.24","cl-18",NA
9,40,9,4,NA,"1994","female","white","2","-2","1","-1","-1","2","2","-1","-2","-1",5,"2",-0.095279666595161,5,4.90472033340484,2,2.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," International Relations and Modern Languages","Bulgaria","1","3",NA,"155.245.28.16","cl-10",NA
12,40,9,4,NA,"1994","female","white","-1","0","-2","0","-1","2","2","0","-2","-1",6,"2",-0.231685707997531,6,5.76831429200247,2,2.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," LLB ENGLISH AND FRENCH LAW","France","1","2",NA,"155.245.28.13","cl-7",NA
1,41,9,5,NA,"1975","female","white","1","-2","0","-2","-1","2","2","2","0","-2",1,"1",0.552553359791636,1,1.55255335979164,1,1.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","5",NA,"155.245.28.9","cl-3",NA
5,41,9,5,NA,"1995","male","white","-2","0","-2","1","-1","2","-1","0","2","1",7,"2",0.579237771267071,7,7.57923777126707,1,1.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BA International Relations ","United Kingdom","1","1",NA,"155.245.28.10","cl-4",NA
8,41,9,5,NA,"1959","male","white","2","-2","2","-2","2","0","2","2","1","-1",2,"1",0.0013811986893415,2,2.00138119868934,1,1.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,4,NA,9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"0","0",NA," ","United Kingdom","1","3",NA,"155.245.28.17","cl-11",NA
4,41,9,5,NA,"1996","female","white","-1","-2","0","-2","-1","2","0","-1","1","0",7,"2",-0.448242809530348,7,6.55175719046965,1,1.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2.9,NA,7.9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Business Management with Modern Languages","Lithuania","1","1",NA,"155.245.28.18","cl-12",NA
6,41,9,5,NA,"1992","female","white","-2","-1","1","0","-1","2","1","1","-1","0",8,"2",0.514715061755851,8,8.51471506175585,1,1.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MSc. Cardiac Rehabilitation","Canada","1","3",NA,"155.245.28.41","cl-1",NA
7,41,9,5,NA,"1992","female","white","-2","-2","1","1","1","2","2","0","2","2",6,"2",-0.108657697448507,6,5.89134230255149,1,1.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Bsc Psychology","Norway","1","10",NA,"155.245.28.8","cl-2",NA
3,41,9,5,NA,"1991","female","white","1","-2","1","-1","-1","2","1","1","-1","0",2,"2",-0.12424336289987,2,1.87575663710013,2,2.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MA Translation, Interpreting and Subtitling","Italy","1","5",NA,"155.245.28.11","cl-5",NA
10,41,9,5,NA,"1994","female","white","-2","-1","0","0","-1","2","2","0","0","0",3,"2",-0.36562219937332,3,2.63437780062668,2,2.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Mathematics with secondary teaching","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
11,41,9,5,NA,"1995","female","black","0","-2","-2","0","-1","0","2","1","0","-1",6,"2",-0.327048422442749,6,5.67295157755725,2,2.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,7,NA,12,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Biological Sciences","United Kingdom","0","0",NA,"155.245.28.15","cl-9",NA
2,41,9,5,NA,"1996","male","white","1","-2","0","-1","-2","2","2","-2","2","-1",2,"2",0.0649698546621948,2,2.06496985466219,2,2.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA,"Sport and Exercise Science ","United Kingdom","1","3",NA,"155.245.28.24","cl-18",NA
9,41,9,5,NA,"1994","female","white","2","-2","1","-1","-1","2","2","-1","-2","-1",5,"2",-0.157533795246854,5,4.84246620475315,2,2.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," International Relations and Modern Languages","Bulgaria","1","3",NA,"155.245.28.16","cl-10",NA
12,41,9,5,NA,"1994","female","white","-1","0","-2","0","-1","2","2","0","-2","-1",6,"2",0.470133278425783,6,6.47013327842578,2,2.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," LLB ENGLISH AND FRENCH LAW","France","1","2",NA,"155.245.28.13","cl-7",NA
4,42,10,1,NA,"1996","female","white","-1","-2","0","-2","-1","2","0","-1","1","0",7,"2",0.49519458534196,7,7.49519458534196,1,1.1,1,7,7,3,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,7,1,42,18,2.9,NA,7.9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Business Management with Modern Languages","Lithuania","1","1","Next","155.245.28.18","cl-12",NA
5,42,10,1,NA,"1995","male","white","-2","0","-2","1","-1","2","-1","0","2","1",7,"2",-0.126397948991507,7,6.87360205100849,1,1.1,2,8,8,1,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,7,1,42,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BA International Relations ","United Kingdom","1","1","Next","155.245.28.10","cl-4",NA
7,42,10,1,NA,"1992","female","white","-2","-2","1","1","1","2","2","0","2","2",6,"2",-0.0247410917188973,6,5.9752589082811,1,1.1,3,3,6,8,"prop_1","0","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,3,1,42,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Bsc Psychology","Norway","1","10","Next","155.245.28.8","cl-2",NA
1,42,10,1,NA,"1975","female","white","1","-2","0","-2","-1","2","2","2","0","-2",1,"1",0.537031715735793,1,1.53703171573579,1,1.2,1,5.6,5.7,5.7,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,37,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","5","Next","155.245.28.9","cl-3",NA
6,42,10,1,NA,"1992","female","white","-2","-1","1","0","-1","2","1","1","-1","0",8,"2",-0.0773693445604294,8,7.92263065543957,1,1.2,2,4,6,7,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,6,1,42,7,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MSc. Cardiac Rehabilitation","Canada","1","3","Next","155.245.28.41","cl-1",NA
8,42,10,1,NA,"1959","male","white","2","-2","2","-2","2","0","2","2","1","-1",2,"1",-0.647213282901794,2,1.35278671709821,1,1.2,3,0,0,17,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,7,1,42,47,4,NA,9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"0","0",NA," ","United Kingdom","1","3","Next","155.245.28.17","cl-11",NA
3,42,10,1,NA,"1991","female","white","1","-2","1","-1","-1","2","1","1","-1","0",2,"2",0.351386290229857,2,2.35138629022986,2,2.1,1,7,5,5,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,7,1,42,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MA Translation, Interpreting and Subtitling","Italy","1","5","Next","155.245.28.11","cl-5",NA
9,42,10,1,NA,"1994","female","white","2","-2","1","-1","-1","2","2","-1","-2","-1",5,"2",-0.437162957293913,5,4.56283704270609,2,2.1,2,0,9,8,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5,1,42,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," International Relations and Modern Languages","Bulgaria","1","3","Next","155.245.28.16","cl-10",NA
12,42,10,1,NA,"1994","female","white","-1","0","-2","0","-1","2","2","0","-2","-1",6,"2",0.559373847953975,6,6.55937384795398,2,2.1,3,8,2,7,"prop_1","0","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5,1,42,42,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," LLB ENGLISH AND FRENCH LAW","France","1","2","Next","155.245.28.13","cl-7",NA
2,42,10,1,NA,"1996","male","white","1","-2","0","-1","-2","2","2","-2","2","-1",2,"2",-0.524982147011906,2,1.47501785298809,2,2.2,1,9,8,0,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,9,1,42,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA,"Sport and Exercise Science ","United Kingdom","1","3","Next","155.245.28.24","cl-18",NA
10,42,10,1,NA,"1994","female","white","-2","-1","0","0","-1","2","2","0","0","0",3,"2",-0.333943160716444,3,2.66605683928356,2,2.2,2,6,6,5,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,8,1,42,47,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Mathematics with secondary teaching","United Kingdom","1","1","Next","155.245.28.12","cl-6",NA
11,42,10,1,NA,"1995","female","black","0","-2","-2","0","-1","0","2","1","0","-1",6,"2",-0.176571503002196,6,5.8234284969978,2,2.2,3,5,5,7,"prop_1","0","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,0,1,42,37,7,NA,12,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Biological Sciences","United Kingdom","0","0","Next","155.245.28.15","cl-9",NA
4,43,10,2,NA,"1996","female","white","-1","-2","0","-2","-1","2","0","-1","1","0",7,"2",0.458106036530808,7,7.45810603653081,1,1.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2.9,NA,7.9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Business Management with Modern Languages","Lithuania","1","1",NA,"155.245.28.18","cl-12",NA
5,43,10,2,NA,"1995","male","white","-2","0","-2","1","-1","2","-1","0","2","1",7,"2",0.0577885718550533,7,7.05778857185505,1,1.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BA International Relations ","United Kingdom","1","1",NA,"155.245.28.10","cl-4",NA
7,43,10,2,NA,"1992","female","white","-2","-2","1","1","1","2","2","0","2","2",6,"2",-0.681521654687822,6,5.31847834531218,1,1.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Bsc Psychology","Norway","1","10",NA,"155.245.28.8","cl-2",NA
1,43,10,2,NA,"1975","female","white","1","-2","0","-2","-1","2","2","2","0","-2",1,"1",-0.547312919748947,1,0.452687080251053,1,1.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","5",NA,"155.245.28.9","cl-3",NA
6,43,10,2,NA,"1992","female","white","-2","-1","1","0","-1","2","1","1","-1","0",8,"2",0.693376264674589,8,8.69337626467459,1,1.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MSc. Cardiac Rehabilitation","Canada","1","3",NA,"155.245.28.41","cl-1",NA
8,43,10,2,NA,"1959","male","white","2","-2","2","-2","2","0","2","2","1","-1",2,"1",-0.331151701463386,2,1.66884829853661,1,1.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,4,NA,9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"0","0",NA," ","United Kingdom","1","3",NA,"155.245.28.17","cl-11",NA
3,43,10,2,NA,"1991","female","white","1","-2","1","-1","-1","2","1","1","-1","0",2,"2",0.232331098569557,2,2.23233109856956,2,2.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MA Translation, Interpreting and Subtitling","Italy","1","5",NA,"155.245.28.11","cl-5",NA
9,43,10,2,NA,"1994","female","white","2","-2","1","-1","-1","2","2","-1","-2","-1",5,"2",-0.391153421904892,5,4.60884657809511,2,2.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," International Relations and Modern Languages","Bulgaria","1","3",NA,"155.245.28.16","cl-10",NA
12,43,10,2,NA,"1994","female","white","-1","0","-2","0","-1","2","2","0","-2","-1",6,"2",-0.0305580776650458,6,5.96944192233495,2,2.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," LLB ENGLISH AND FRENCH LAW","France","1","2",NA,"155.245.28.13","cl-7",NA
2,43,10,2,NA,"1996","male","white","1","-2","0","-1","-2","2","2","-2","2","-1",2,"2",-0.577005563955754,2,1.42299443604425,2,2.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA,"Sport and Exercise Science ","United Kingdom","1","3",NA,"155.245.28.24","cl-18",NA
10,43,10,2,NA,"1994","female","white","-2","-1","0","0","-1","2","2","0","0","0",3,"2",-0.583688891818747,3,2.41631110818125,2,2.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Mathematics with secondary teaching","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
11,43,10,2,NA,"1995","female","black","0","-2","-2","0","-1","0","2","1","0","-1",6,"2",0.541673526866361,6,6.54167352686636,2,2.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,7,NA,12,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Biological Sciences","United Kingdom","0","0",NA,"155.245.28.15","cl-9",NA
4,44,10,3,NA,"1996","female","white","-1","-2","0","-2","-1","2","0","-1","1","0",7,"2",-0.031256956467405,7,6.9687430435326,1,1.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2.9,NA,7.9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Business Management with Modern Languages","Lithuania","1","1",NA,"155.245.28.18","cl-12",NA
5,44,10,3,NA,"1995","male","white","-2","0","-2","1","-1","2","-1","0","2","1",7,"2",-0.0565410912968218,7,6.94345890870318,1,1.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BA International Relations ","United Kingdom","1","1",NA,"155.245.28.10","cl-4",NA
7,44,10,3,NA,"1992","female","white","-2","-2","1","1","1","2","2","0","2","2",6,"2",0.427009565941989,6,6.42700956594199,1,1.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Bsc Psychology","Norway","1","10",NA,"155.245.28.8","cl-2",NA
1,44,10,3,NA,"1975","female","white","1","-2","0","-2","-1","2","2","2","0","-2",1,"1",-0.0156307474244386,1,0.984369252575561,1,1.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","5",NA,"155.245.28.9","cl-3",NA
6,44,10,3,NA,"1992","female","white","-2","-1","1","0","-1","2","1","1","-1","0",8,"2",0.060491150803864,8,8.06049115080386,1,1.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MSc. Cardiac Rehabilitation","Canada","1","3",NA,"155.245.28.41","cl-1",NA
8,44,10,3,NA,"1959","male","white","2","-2","2","-2","2","0","2","2","1","-1",2,"1",-0.656137103401124,2,1.34386289659888,1,1.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,4,NA,9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"0","0",NA," ","United Kingdom","1","3",NA,"155.245.28.17","cl-11",NA
3,44,10,3,NA,"1991","female","white","1","-2","1","-1","-1","2","1","1","-1","0",2,"2",-0.123123048944399,2,1.8768769510556,2,2.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MA Translation, Interpreting and Subtitling","Italy","1","5",NA,"155.245.28.11","cl-5",NA
9,44,10,3,NA,"1994","female","white","2","-2","1","-1","-1","2","2","-1","-2","-1",5,"2",-0.0321327588055282,5,4.96786724119447,2,2.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," International Relations and Modern Languages","Bulgaria","1","3",NA,"155.245.28.16","cl-10",NA
12,44,10,3,NA,"1994","female","white","-1","0","-2","0","-1","2","2","0","-2","-1",6,"2",0.242488480359316,6,6.24248848035932,2,2.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," LLB ENGLISH AND FRENCH LAW","France","1","2",NA,"155.245.28.13","cl-7",NA
2,44,10,3,NA,"1996","male","white","1","-2","0","-1","-2","2","2","-2","2","-1",2,"2",-0.544446157198399,2,1.4555538428016,2,2.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA,"Sport and Exercise Science ","United Kingdom","1","3",NA,"155.245.28.24","cl-18",NA
10,44,10,3,NA,"1994","female","white","-2","-1","0","0","-1","2","2","0","0","0",3,"2",0.606714997859672,3,3.60671499785967,2,2.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Mathematics with secondary teaching","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
11,44,10,3,NA,"1995","female","black","0","-2","-2","0","-1","0","2","1","0","-1",6,"2",0.156965754367411,6,6.15696575436741,2,2.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,7,NA,12,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Biological Sciences","United Kingdom","0","0",NA,"155.245.28.15","cl-9",NA
4,45,10,4,NA,"1996","female","white","-1","-2","0","-2","-1","2","0","-1","1","0",7,"2",-0.482290914934128,7,6.51770908506587,1,1.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2.9,NA,7.9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Business Management with Modern Languages","Lithuania","1","1",NA,"155.245.28.18","cl-12",NA
5,45,10,4,NA,"1995","male","white","-2","0","-2","1","-1","2","-1","0","2","1",7,"2",0.396789725637063,7,7.39678972563706,1,1.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BA International Relations ","United Kingdom","1","1",NA,"155.245.28.10","cl-4",NA
7,45,10,4,NA,"1992","female","white","-2","-2","1","1","1","2","2","0","2","2",6,"2",0.503523146407679,6,6.50352314640768,1,1.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Bsc Psychology","Norway","1","10",NA,"155.245.28.8","cl-2",NA
1,45,10,4,NA,"1975","female","white","1","-2","0","-2","-1","2","2","2","0","-2",1,"1",0.0516750066075474,1,1.05167500660755,1,1.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","5",NA,"155.245.28.9","cl-3",NA
