"id","period","userperiod","round","instructions","byear","gender","race","ideo1","ideo2","ideo3","ideo4","ideo5","ideo6","ideo7","ideo8","ideo9","ideo10","sp","ideo_test","noise","ideology","ideology.noise","mg","group","group_id","prop1","prop2","prop3","offer","vote","vote_result","pd1.1","pd1.2","pd1.3","offer_pd1","pd2.1","pd2.2","pd2.3","offer_pd2","earnings","payment","pay_period","select_period","select_earn","payoffdictator","final_earnings","demand","comment","session","treatment","treat_inst","uni","type_student","startyear","degree","nationality","expts","t_expts","moveon","IP","client","seat"
4,41,9,5,NA,"1996","male","white","0","-2","0","-1","-2","1","2","1","1","-1",4,"2",-0.00123137277551,4,3.99876862722449,2,2.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Science","United Kingdom","1","1",NA,"155.245.28.22","cl-16",NA
12,41,9,5,NA,"1996","male","white","1","-2","2","-2","-2","2","2","2","-1","-1",2,"1",-0.63925123908557,2,1.36074876091443,2,2.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History","United Kingdom","0","0",NA,"155.245.28.19","cl-13",NA
17,41,9,5,NA,"1993","female","brown","-2","-2","0","2","-1","2","1","2","-1","0",5,"2",0.311865832610056,5,5.31186583261006,2,2.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,NA,12,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA Linguistics","United Kingdom","1","1",NA,"155.245.28.41","cl-1",NA
1,41,9,5,NA,"1994","male","white","1","-2","1","-1","-2","2","1","1","1","-2",4,"1",-0.0636797146871686,4,3.93632028531283,3,3.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.2,NA,10.2,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Modern History","United Kingdom","0","0",NA,"155.245.28.23","cl-17",NA
9,41,9,5,NA,"1993","female","white","-1","-2","1","-1","-1","2","0","1","1","1",3,"2",-0.437736907228827,3,2.56226309277117,3,3.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6.1,NA,11.1,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Language and Linguistics","Cyprus","0","0",NA,"155.245.28.17","cl-11",NA
11,41,9,5,NA,"1985","male","white","2","-2","1","-2","-2","2","2","2","-1","-1",2,"0",-0.0301589761860669,2,1.96984102381393,3,3.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," PhD History","United States","1","1",NA,"155.245.28.16","cl-10",NA
6,41,9,5,NA,"1995","female","white","-2","0","0","0","0","2","2","0","0","0",5,"-2",-0.403987572900951,5,4.59601242709905,3,3.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," French and English Law","France","0","0",NA,"155.245.28.13","cl-7",NA
10,41,9,5,NA,"1991","male","white","0","-2","1","0","-1","2","1","0","1","0",5,"2",-0.565861021447927,5,4.43413897855207,3,3.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," management","Cyprus","1","1",NA,"155.245.28.21","cl-15",NA
18,41,9,5,NA,"1995","female","brown","-1","0","0","-1","-1","1","1","1","1","0",5,"1",-0.430502345459536,5,4.56949765454046,3,3.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Bsc Economics","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
3,42,10,1,NA,"1995","female","white","2","-2","1","0","-2","2","2","2","-2","-2",2,"2",-0.120634377608076,2,1.87936562239192,1,1.1,1,5.7,5.6,5.7,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.7,1,42,37,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," INTERNATIONAL RELATIONS AND MODERN LANGUAGES","Spain","1","2","Next","155.245.28.11","cl-5",NA
8,42,10,1,NA,"1996","female","white","1","-1","1","0","-2","2","2","-1","1","0",5,"2",-0.618358460813761,5,4.38164153918624,1,1.1,2,5.7,5.6,5.7,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.6,1,42,12,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History and Literature","United Kingdom","0","0","Next","155.245.28.9","cl-3",NA
15,42,10,1,NA,"1994","male","black","-2","-2","1","-1","0","-1","2","0","1","-1",4,"2",-0.466250751260668,4,3.53374924873933,1,1.1,3,7,3,7,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.7,1,42,42,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Economics & Politics ","United Kingdom","1","3","Next","155.245.28.14","cl-8",NA
13,42,10,1,NA,"1993","female","white","-2","-2","0","1","-1","2","2","0","-1","1",6,"1",0.437874166620895,6,6.4378741666209,1,1.2,1,5.6,5.7,5.7,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.6,1,42,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA History of Art & English Literature ","United Kingdom","0","0","Next","155.245.28.24","cl-18",NA
14,42,10,1,NA,"1995","male","white","0","-1","-1","0","-1","2","2","0","-2","-2",5,"1",-0.135919292736798,5,4.8640807072632,1,1.2,2,6,6,5,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.7,1,42,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," International Relations","Lithuania","1","2","Next","155.245.28.8","cl-2",NA
16,42,10,1,NA,"1994","male","white","-2","-1","1","0","-1","2","2","0","0","-1",4,"0",-0.0398913639597595,4,3.96010863604024,1,1.2,3,3,7,7,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.7,1,42,17,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Games","Norway","1","1","Next","155.245.28.18","cl-12",NA
2,42,10,1,NA,"1995","female","white","-1","0","1","-1","-1","2","2","0","-1","0",3,"1",0.0526723869144916,3,3.05267238691449,2,2.1,1,7,5,5,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.5,1,42,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," LLB French and English Law","France","1","4","Next","155.245.28.20","cl-14",NA
4,42,10,1,NA,"1996","male","white","0","-2","0","-1","-2","1","2","1","1","-1",4,"2",0.265472843591124,4,4.26547284359112,2,2.1,2,5,7,5,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.5,1,42,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Science","United Kingdom","1","1","Next","155.245.28.22","cl-16",NA
17,42,10,1,NA,"1993","female","brown","-2","-2","0","2","-1","2","1","2","-1","0",5,"2",-0.21221796781756,5,4.78778203218244,2,2.1,3,5.5,5.5,6,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,6,1,42,2,7,NA,12,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA Linguistics","United Kingdom","1","1","Next","155.245.28.41","cl-1",NA
5,42,10,1,NA,"1994","female","white","-1","-2","-1","1","2","2","2","-1","1","0",8,"2",0.365792256500572,8,8.36579225650057,2,2.2,1,6,5.5,5.5,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.8,1,42,32,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","50","Next","155.245.28.10","cl-4",NA
7,42,10,1,NA,"1994","female","white","1","-1","0","-2","-2","2","1","0","-1","0",5,"1",-0.329855620488524,5,4.67014437951148,2,2.2,2,5,7,5,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.6,1,42,2,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Biochemistry with Industrial Placement","United Kingdom","1","10","Next","155.245.28.15","cl-9",NA
12,42,10,1,NA,"1996","male","white","1","-2","2","-2","-2","2","2","2","-1","-1",2,"1",0.445499202609062,2,2.44549920260906,2,2.2,3,5.8,5.6,5.6,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.6,1,42,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History","United Kingdom","0","0","Next","155.245.28.19","cl-13",NA
1,42,10,1,NA,"1994","male","white","1","-2","1","-1","-2","2","1","1","1","-2",4,"1",0.257614377746359,4,4.25761437774636,3,3.1,1,6,6,5,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,6,1,42,27,5.2,NA,10.2,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Modern History","United Kingdom","0","0","Next","155.245.28.23","cl-17",NA
6,42,10,1,NA,"1995","female","white","-2","0","0","0","0","2","2","0","0","0",5,"-2",-0.0371122440323234,5,4.96288775596768,3,3.1,2,6,6,5,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,6,1,42,42,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," French and English Law","France","0","0","Next","155.245.28.13","cl-7",NA
18,42,10,1,NA,"1995","female","brown","-1","0","0","-1","-1","1","1","1","1","0",5,"1",0.214221894508228,5,5.21422189450823,3,3.1,3,6,5,6,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5,1,42,47,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Bsc Economics","United Kingdom","1","1","Next","155.245.28.12","cl-6",NA
9,42,10,1,NA,"1993","female","white","-1","-2","1","-1","-1","2","0","1","1","1",3,"2",-0.289005658309907,3,2.71099434169009,3,3.2,1,7,5,5,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,7,1,42,47,6.1,NA,11.1,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Language and Linguistics","Cyprus","0","0","Next","155.245.28.17","cl-11",NA
10,42,10,1,NA,"1991","male","white","0","-2","1","0","-1","2","1","0","1","0",5,"2",0.22244620253332,5,5.22244620253332,3,3.2,2,5,6,6,"prop_1","0","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5,1,42,1,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," management","Cyprus","1","1","Next","155.245.28.21","cl-15",NA
11,42,10,1,NA,"1985","male","white","2","-2","1","-2","-2","2","2","2","-1","-1",2,"0",-0.154729104833677,2,1.84527089516632,3,3.2,3,5.7,5.7,5.6,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5,1,42,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," PhD History","United States","1","1","Next","155.245.28.16","cl-10",NA
3,43,10,2,NA,"1995","female","white","2","-2","1","0","-2","2","2","2","-2","-2",2,"2",-0.201782967662439,2,1.79821703233756,1,1.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," INTERNATIONAL RELATIONS AND MODERN LANGUAGES","Spain","1","2",NA,"155.245.28.11","cl-5",NA
8,43,10,2,NA,"1996","female","white","1","-1","1","0","-2","2","2","-1","1","0",5,"2",-0.364251476153731,5,4.63574852384627,1,1.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History and Literature","United Kingdom","0","0",NA,"155.245.28.9","cl-3",NA
15,43,10,2,NA,"1994","male","black","-2","-2","1","-1","0","-1","2","0","1","-1",4,"2",0.5770124476403,4,4.5770124476403,1,1.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Economics & Politics ","United Kingdom","1","3",NA,"155.245.28.14","cl-8",NA
13,43,10,2,NA,"1993","female","white","-2","-2","0","1","-1","2","2","0","-1","1",6,"1",0.202542980154976,6,6.20254298015498,1,1.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA History of Art & English Literature ","United Kingdom","0","0",NA,"155.245.28.24","cl-18",NA
14,43,10,2,NA,"1995","male","white","0","-1","-1","0","-1","2","2","0","-2","-2",5,"1",-0.697887871554121,5,4.30211212844588,1,1.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," International Relations","Lithuania","1","2",NA,"155.245.28.8","cl-2",NA
16,43,10,2,NA,"1994","male","white","-2","-1","1","0","-1","2","2","0","0","-1",4,"0",0.415187899721786,4,4.41518789972179,1,1.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Games","Norway","1","1",NA,"155.245.28.18","cl-12",NA
2,43,10,2,NA,"1995","female","white","-1","0","1","-1","-1","2","2","0","-1","0",3,"1",0.673785327468067,3,3.67378532746807,2,2.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," LLB French and English Law","France","1","4",NA,"155.245.28.20","cl-14",NA
4,43,10,2,NA,"1996","male","white","0","-2","0","-1","-2","1","2","1","1","-1",4,"2",0.0162383862771094,4,4.01623838627711,2,2.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Science","United Kingdom","1","1",NA,"155.245.28.22","cl-16",NA
17,43,10,2,NA,"1993","female","brown","-2","-2","0","2","-1","2","1","2","-1","0",5,"2",0.388198376214132,5,5.38819837621413,2,2.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,NA,12,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA Linguistics","United Kingdom","1","1",NA,"155.245.28.41","cl-1",NA
5,43,10,2,NA,"1994","female","white","-1","-2","-1","1","2","2","2","-1","1","0",8,"2",0.419775356212631,8,8.41977535621263,2,2.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","50",NA,"155.245.28.10","cl-4",NA
7,43,10,2,NA,"1994","female","white","1","-1","0","-2","-2","2","1","0","-1","0",5,"1",0.34443022008054,5,5.34443022008054,2,2.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Biochemistry with Industrial Placement","United Kingdom","1","10",NA,"155.245.28.15","cl-9",NA
12,43,10,2,NA,"1996","male","white","1","-2","2","-2","-2","2","2","2","-1","-1",2,"1",-0.17145483889617,2,1.82854516110383,2,2.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History","United Kingdom","0","0",NA,"155.245.28.19","cl-13",NA
1,43,10,2,NA,"1994","male","white","1","-2","1","-1","-2","2","1","1","1","-2",4,"1",0.412539985403418,4,4.41253998540342,3,3.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.2,NA,10.2,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Modern History","United Kingdom","0","0",NA,"155.245.28.23","cl-17",NA
6,43,10,2,NA,"1995","female","white","-2","0","0","0","0","2","2","0","0","0",5,"-2",-0.255758719518781,5,4.74424128048122,3,3.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," French and English Law","France","0","0",NA,"155.245.28.13","cl-7",NA
18,43,10,2,NA,"1995","female","brown","-1","0","0","-1","-1","1","1","1","1","0",5,"1",0.0929492072202265,5,5.09294920722023,3,3.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Bsc Economics","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
9,43,10,2,NA,"1993","female","white","-1","-2","1","-1","-1","2","0","1","1","1",3,"2",-0.455752604920417,3,2.54424739507958,3,3.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6.1,NA,11.1,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Language and Linguistics","Cyprus","0","0",NA,"155.245.28.17","cl-11",NA
10,43,10,2,NA,"1991","male","white","0","-2","1","0","-1","2","1","0","1","0",5,"2",-0.431534458417445,5,4.56846554158255,3,3.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," management","Cyprus","1","1",NA,"155.245.28.21","cl-15",NA
11,43,10,2,NA,"1985","male","white","2","-2","1","-2","-2","2","2","2","-1","-1",2,"0",-0.612715785810724,2,1.38728421418928,3,3.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," PhD History","United States","1","1",NA,"155.245.28.16","cl-10",NA
3,44,10,3,NA,"1995","female","white","2","-2","1","0","-2","2","2","2","-2","-2",2,"2",-0.31240954133682,2,1.68759045866318,1,1.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," INTERNATIONAL RELATIONS AND MODERN LANGUAGES","Spain","1","2",NA,"155.245.28.11","cl-5",NA
8,44,10,3,NA,"1996","female","white","1","-1","1","0","-2","2","2","-1","1","0",5,"2",-0.300299380999058,5,4.69970061900094,1,1.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History and Literature","United Kingdom","0","0",NA,"155.245.28.9","cl-3",NA
15,44,10,3,NA,"1994","male","black","-2","-2","1","-1","0","-1","2","0","1","-1",4,"2",-0.018937233928591,4,3.98106276607141,1,1.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Economics & Politics ","United Kingdom","1","3",NA,"155.245.28.14","cl-8",NA
13,44,10,3,NA,"1993","female","white","-2","-2","0","1","-1","2","2","0","-1","1",6,"1",0.0314675128553062,6,6.03146751285531,1,1.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA History of Art & English Literature ","United Kingdom","0","0",NA,"155.245.28.24","cl-18",NA
14,44,10,3,NA,"1995","male","white","0","-1","-1","0","-1","2","2","0","-2","-2",5,"1",0.574718143418431,5,5.57471814341843,1,1.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," International Relations","Lithuania","1","2",NA,"155.245.28.8","cl-2",NA
16,44,10,3,NA,"1994","male","white","-2","-1","1","0","-1","2","2","0","0","-1",4,"0",-0.654861886007711,4,3.34513811399229,1,1.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Games","Norway","1","1",NA,"155.245.28.18","cl-12",NA
2,44,10,3,NA,"1995","female","white","-1","0","1","-1","-1","2","2","0","-1","0",3,"1",-0.253499326575547,3,2.74650067342445,2,2.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," LLB French and English Law","France","1","4",NA,"155.245.28.20","cl-14",NA
4,44,10,3,NA,"1996","male","white","0","-2","0","-1","-2","1","2","1","1","-1",4,"2",-0.679846781352535,4,3.32015321864746,2,2.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Science","United Kingdom","1","1",NA,"155.245.28.22","cl-16",NA
17,44,10,3,NA,"1993","female","brown","-2","-2","0","2","-1","2","1","2","-1","0",5,"2",-0.0717737509869039,5,4.9282262490131,2,2.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,NA,12,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA Linguistics","United Kingdom","1","1",NA,"155.245.28.41","cl-1",NA
5,44,10,3,NA,"1994","female","white","-1","-2","-1","1","2","2","2","-1","1","0",8,"2",0.176822071010247,8,8.17682207101025,2,2.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","50",NA,"155.245.28.10","cl-4",NA
7,44,10,3,NA,"1994","female","white","1","-1","0","-2","-2","2","1","0","-1","0",5,"1",0.252745056571439,5,5.25274505657144,2,2.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Biochemistry with Industrial Placement","United Kingdom","1","10",NA,"155.245.28.15","cl-9",NA
12,44,10,3,NA,"1996","male","white","1","-2","2","-2","-2","2","2","2","-1","-1",2,"1",-0.391729310993105,2,1.60827068900689,2,2.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History","United Kingdom","0","0",NA,"155.245.28.19","cl-13",NA
1,44,10,3,NA,"1994","male","white","1","-2","1","-1","-2","2","1","1","1","-2",4,"1",-0.0396493264008313,4,3.96035067359917,3,3.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.2,NA,10.2,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Modern History","United Kingdom","0","0",NA,"155.245.28.23","cl-17",NA
6,44,10,3,NA,"1995","female","white","-2","0","0","0","0","2","2","0","0","0",5,"-2",-0.637851222231984,5,4.36214877776802,3,3.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," French and English Law","France","0","0",NA,"155.245.28.13","cl-7",NA
18,44,10,3,NA,"1995","female","brown","-1","0","0","-1","-1","1","1","1","1","0",5,"1",-0.00131276343017817,5,4.99868723656982,3,3.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Bsc Economics","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
9,44,10,3,NA,"1993","female","white","-1","-2","1","-1","-1","2","0","1","1","1",3,"2",-0.342636810988188,3,2.65736318901181,3,3.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6.1,NA,11.1,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Language and Linguistics","Cyprus","0","0",NA,"155.245.28.17","cl-11",NA
